3WPmedium_1DBlarge , mixturea , 240 , 143.73675213675213 , 1165 , 776 , 84086 , .92286468615465119044 , 3545
3WPmedium_1DBlarge , mixturea , 280 , 146.82421227197347 , 1283 , 1634 , 88535 , 1.84559778618625402383 , 3658
3WPmedium_1DBlarge , mixturea , 320 , 155.72268907563026 , 1298 , 2570 , 92655 , 2.77373050563919917975 , 3675
3WPmedium_1DBlarge , mixturea , 360 , 156.68867924528303 , 1568 , 3343 , 99654 , 3.35460694001244305296 , 4616
3WPmedium_1DBlarge , mixturea , 400 , 155.36257309941521 , 1779 , 5107 , 106268 , 4.80577408062634094929 , 5265
3WPmedium_1DBlarge , mixtureb , 040 , 38.2 , 185 , 19 , 14707 , .12919018154620248861 , 593
3WPmedium_1DBlarge , mixtureb , 080 , 82.19584569732937 , 228 , 30 , 27700 , .10830324909747292418 , 673
3WPmedium_1DBlarge , mixtureb , 120 , 108.03636363636363 , 339 , 50 , 41594 , .12020964562196470644 , 1241
3WPmedium_1DBlarge , mixtureb , 160 , 118.48590021691975 , 634 , 69 , 54622 , .12632272710629416718 , 2138
3WPmedium_1DBlarge , mixtureb , 200 , 132.53757225433526 , 874 , 194 , 68787 , .28203003474493727012 , 2749
3WPmedium_1DBlarge , mixtureb , 240 , 137.3974820143885 , 1202 , 686 , 76393 , .89798803555299569332 , 3338
3WPmedium_1DBlarge , mixtureb , 280 , 149.41952983725136 , 1153 , 1419 , 82629 , 1.71731474421813164869 , 3355
3WPmedium_1DBlarge , mixtureb , 320 , 151.03676470588235 , 1288 , 2429 , 82164 , 2.95628255683754442334 , 3652
3WPmedium_1DBlarge , mixtureb , 360 , 150.506309148265 , 1776 , 2683 , 95421 , 2.81175003405958856017 , 4914
3WPmedium_1DBlarge , mixtureb , 400 , 158.12333333333333 , 1766 , 4843 , 94874 , 5.10466513481038008305 , 5112
1WPmedium_1DBmedium , mixturea , 040 , 13.315512708150745 , 1901 , 25 , 15193 , .16454946356874876587 , 5789
1WPmedium_1DBmedium , mixturea , 080 , 25.588737201365188 , 2144 , 53 , 29990 , .17672557519173057685 , 6030
1WPmedium_1DBmedium , mixturea , 120 , 32.60084925690021 , 3572 , 104 , 46065 , .22576793661131010528 , 7248
1WPmedium_1DBmedium , mixturea , 160 , 37.190132370637784 , 5047 , 726 , 61810 , 1.17456722213234104513 , 8794
1WPmedium_1DBmedium , mixturea , 200 , 40.837620578778136 , 5696 , 4818 , 76203 , 6.32258572497145781662 , 9946
