1WPlarge_1DB , editor , 0300 , 89.85634743875278 , 5835 , 10598 , 80691 , 13.13405460336344821603
1WPlarge_1DB , editor , 0320 , 96.38300349243306 , 5914 , 12454 , 82793 , 15.04233449687775536579
1WPlarge_1DB , editor , 0340 , 89.25250501002004 , 7079 , 9525 , 89074 , 10.69335608595100702786
1WPlarge_1DB , editor , 0360 , 91.95228426395938 , 7052 , 11064 , 90573 , 12.21556092875360206684
1WPlarge_1DB , editor , 0380 , 106.61954022988506 , 6382 , 15028 , 92759 , 16.20112334113131879386
1WPlarge_1DB , editor , 0400 , 95.91257367387034 , 7553 , 13671 , 97639 , 14.00157723860342690932
1WPlarge_1DB , editor , 0420 , 107.38782051282051 , 6867 , 18011 , 100515 , 17.91871859921404765457
1WPlarge_1DB , editor , 0440 , 109.734375 , 6783 , 19113 , 105345 , 18.14324362807916844653
1WPlarge_1DB , editor , 0460 , 104.40415486307838 , 8055 , 17635 , 110564 , 15.95003798704822546217
1WPlarge_1DB , editor , 0480 , 110.23559670781893 , 7426 , 18628 , 107149 , 17.38513658550243119394
1WPlarge_1DB , editor , 0500 , 105.38468720821662 , 8123 , 19301 , 112867 , 17.10065829693355896763
1WPlarge_1DB , shopmanager , 0020 , 35.427083333333336 , 96 , 12 , 10203 , .11761246692149367832
1WPlarge_1DB , shopmanager , 0040 , 63.31893687707641 , 188 , 28 , 19059 , .14691221994858072301
1WPlarge_1DB , shopmanager , 0060 , 85.32394366197182 , 444 , 40 , 30290 , .13205678441729943875
1WPlarge_1DB , shopmanager , 0080 , 88.4586129753915 , 974 , 57 , 39541 , .14415416909031132242
1WPlarge_1DB , shopmanager , 0100 , 80.4806070826307 , 1624 , 215 , 47725 , .45049764274489261393
1WPlarge_1DB , shopmanager , 0120 , 76.48456375838926 , 2231 , 643 , 56981 , 1.12844632421333426931
1WPlarge_1DB , shopmanager , 0140 , 80.10960591133005 , 2593 , 1555 , 65049 , 2.39050561884118126335
1WPlarge_1DB , shopmanager , 0160 , 84.27241770715096 , 3027 , 2325 , 74244 , 3.13156618716663972846
1WPlarge_1DB , shopmanager , 0180 , 83.85330578512396 , 3405 , 3257 , 81170 , 4.01256621904644573118
1WPlarge_1DB , shopmanager , 0200 , 86.568359375 , 3741 , 5573 , 88646 , 6.28680369108589220043
1WPlarge_1DB , shopmanager , 0220 , 86.11341134113411 , 4156 , 7679 , 95672 , 8.02638180449870390500
1WPlarge_1DB , shopmanager , 0240 , 94.1747146619842 , 4262 , 8675 , 107265 , 8.08744697711275812240
1WPlarge_1DB , shopmanager , 0260 , 97.41904761904762 , 4571 , 10498 , 112519 , 9.32997982562944924857
1WPlarge_1DB , shopmanager , 0280 , 96.53198653198653 , 4938 , 12144 , 114680 , 10.58946634112312521799
1WPlarge_1DB , shopmanager , 0300 , 95.68076923076923 , 5375 , 14552 , 124385 , 11.69915986654339349600
1WPlarge_1DB , shopmanager , 0320 , 102.3728949478749 , 5356 , 15554 , 127659 , 12.18402149476339310193
1WPlarge_1DB , shopmanager , 0340 , 103.75462590506838 , 5381 , 18270 , 128967 , 14.16641466421642745818
1WPlarge_1DB , shopmanager , 0360 , 113.98514851485149 , 5213 , 22509 , 138150 , 16.29315960912052117263
1WPlarge_1DB , shopmanager , 0380 , 109.49771689497717 , 6195 , 19422 , 143880 , 13.49874895746455379482
1WPlarge_1DB , shopmanager , 0400 , 113.15260454878944 , 6120 , 22470 , 154227 , 14.56943336769826295006
1WPlarge_1DB , shopmanager , 0420 , 113.17604617604617 , 6235 , 25457 , 156862 , 16.22891458734428988537
1WPlarge_1DB , shopmanager , 0440 , 115.25340014316393 , 6750 , 24644 , 161009 , 15.30597668453316274245
1WPlarge_1DB , shopmanager , 0460 , 121.43307638402243 , 6493 , 26507 , 173285 , 15.29676544421040482442
1WPlarge_1DB , shopmanager , 0480 , 127.2118334550767 , 6595 , 32364 , 174153 , 18.58365919622400992230
1WPlarge_1DB , shopmanager , 0500 , 122.87153482082488 , 6757 , 30764 , 181727 , 16.92868973790355863465
1WPmedium_1DBmedium , author , 0020 , 30.602272727272727 , 140 , 17 , 8079 , .21042208194083426166
1WPmedium_1DBmedium , author , 0040 , 53.67687074829932 , 246 , 33 , 15781 , .20911222355997718775
1WPmedium_1DBmedium , author , 0060 , 65.6005291005291 , 586 , 40 , 24797 , .16130983586724200508
1WPmedium_1DBmedium , author , 0080 , 68.98301486199576 , 1206 , 62 , 32491 , .19082207380505370718
1WPmedium_1DBmedium , author , 0100 , 70.61092150170649 , 1858 , 67 , 41378 , .16192179419014935472
1WPmedium_1DBmedium , author , 0120 , 71.03115727002967 , 2487 , 938 , 47875 , 1.95926892950391644908
1WPmedium_1DBmedium , author , 0140 , 72.78191489361703 , 2879 , 2116 , 54732 , 3.86611123291675802090
1WPmedium_1DBmedium , author , 0160 , 73.05504587155963 , 3478 , 1643 , 63704 , 2.57911591108878563355
1WPmedium_1DBmedium , author , 0180 , 72.66127401415571 , 4139 , 2350 , 71862 , 3.27015668920987448164
1WPmedium_1DBmedium , author , 0200 , 75.74389051808407 , 4168 , 5594 , 77486 , 7.21936866014505846217
1WPmedium_1DBmedium , author , 0220 , 70.11038430089943 , 4919 , 4721 , 85745 , 5.50586040002332497521
1WPmedium_1DBmedium , author , 0240 , 80.80442804428044 , 4834 , 7876 , 87592 , 8.99168873869759795415
1WPmedium_1DBmedium , author , 0260 , 80.55453788509575 , 5639 , 9062 , 96746 , 9.36679552643003328302
1WPmedium_1DBmedium , author , 0280 , 83.62668784749802 , 5847 , 11341 , 105286 , 10.77161256007446384134
1WPmedium_1DBmedium , author , 0300 , 86.48459616985845 , 5902 , 13850 , 103868 , 13.33423190973158239303
1WPmedium_1DBmedium , author , 0320 , 83.82599118942731 , 6801 , 15193 , 114171 , 13.30723213425475821355
