1WPmedium_1DB author 0020 34.980237154150196 96 .05649717514124293785
1WPmedium_1DB author 0040 62.56015037593985 177 .12018508503094765939
1WPmedium_1DB author 0060 77.09034267912773 533 .12527277135698698779
1WPmedium_1DB author 0080 83.6930693069307 1086 .11238613509996450964
1WPmedium_1DB author 0100 78.80337078651685 1789 .13545305482284166250
1WPmedium_1DB author 0120 77.14307931570762 2333 .58867407213273390722
1WPmedium_1DB author 0140 76.19946091644205 2806 1.93137601697912981959
1WPmedium_1DB author 0160 80.53634085213032 3192 3.20843965892823800336
1WPmedium_1DB author 0180 85.09613130128956 3415 4.72811936021601664209
1WPmedium_1DB author 0200 84.75262054507337 3970 4.49946817720830138273
1WPmedium_1DB author 0220 90.72532188841201 4013 6.97880694451014712143
1WPmedium_1DB author 0240 93.40725806451613 4386 7.73041225987481113749
1WPmedium_1DB author 0260 91.342175066313 5101 7.44376040577690014326
1WPmedium_1DB author 0280 99.06860902255639 4816 11.50660759517688242939
1WPmedium_1DB author 0300 101.28480436760691 5138 10.10942216472617507546
1WPmedium_1DB author 0320 104.4761077324066 5458 10.58028140904101387087
1WPmedium_1DB author 0340 107.73916967509025 5367 14.36146596858638743455
1WPmedium_1DB author 0360 108.51932773109243 5985 13.13401167743034583159
1WPmedium_1DB author 0380 110.36312399355877 6125 11.65819174004712886022
1WPmedium_1DB author 0400 117.90379523389232 5775 16.71295429876108844555
1WPmedium_1DB author 0420 120.30560271646858 6044 15.93564775613886536833
1WPmedium_1DB author 0440 117.26319936958235 6626 15.58058424670882418165
1WPmedium_1DB author 0460 116.77689873417721 7206 15.92618186252591358074
1WPmedium_1DB author 0480 123.62612982744453 6319 16.24294630216745428805
1WPmedium_1DB author 0500 127.79030976965846 6491 18.65397046392521505643
1WPmedium_1DB editor 0020 27.475728155339805 136 0
1WPmedium_1DB editor 0040 52.407407407407405 235 0
1WPmedium_1DB editor 0060 64.31818181818181 719 0
1WPmedium_1DB editor 0080 67.38095238095238 1441 0
1WPmedium_1DB editor 0100 66.07058823529412 2098 .67307692307692307692
1WPmedium_1DB editor 0120 66.72564612326043 2720 .71507314602389536096
1WPmedium_1DB editor 0140 68.13780918727915 3205 2.32847585956542031841
1WPmedium_1DB editor 0160 68.60675883256529 3898 2.54797035577547410608
1WPmedium_1DB editor 0180 76.8701923076923 3614 6.72754185168970333771
1WPmedium_1DB editor 0200 75.46022727272727 4424 6.60530080566222423010
1WPmedium_1DB editor 0220 77.71814671814671 4755 8.42731051385231920777
1WPmedium_1DB editor 0240 79.66167290886392 5242 8.11797708787161685655
1WPmedium_1DB editor 0260 82.75060827250608 5182 9.15746607665279840049
1WPmedium_1DB editor 0280 84.57456647398844 6034 9.71335620651475593586
1WPmedium_1DB editor 0300 87.04908675799086 5995 10.81765130155399645924
1WPmedium_1DB editor 0320 95.02235294117646 5825 14.74204212012034320098
1WPmedium_1DB editor 0340 97.18815331010452 5903 14.94879240908710668148
1WPmedium_1DB editor 0360 98.48597081930416 6319 13.92234846326537589315
1WPmedium_1DB editor 0380 91.86363636363636 7510 12.72417395128924074990
1WPmedium_1DB editor 0400 103.33543638275499 6901 16.88171605340280039075
1WPmedium_1DB editor 0420 102.66124109867752 7354 15.41579135122279915969
1WPmedium_1DB editor 0440 114 6598 19.19651426158393796306
1WPmedium_1DB editor 0460 105.16650808753568 7909 16.90310322989233692210
1WPmedium_1DB editor 0480 114.60252365930599 7223 18.50587684769743180379
1WPmedium_1DB editor 0500 115.78608515057113 7178 20.03282452332693583971
1WPmedium_1DB shopmanager 0020 34.71328671328671 94 .10072522159548751007
1WPmedium_1DB shopmanager 0040 68.83946488294315 148 .07773405237331778652
1WPmedium_1DB shopmanager 0060 80.99438202247191 494 .11444822085038496219
1WPmedium_1DB shopmanager 0080 89.76053215077606 973 .08892841262783459315
1WPmedium_1DB shopmanager 0100 85.37673611111111 1577 .55107062244545214226
1WPmedium_1DB shopmanager 0120 83.55182072829132 2151 .89513209065307764516
1WPmedium_1DB shopmanager 0140 85.94671623296159 2502 2.52454620164650586081
1WPmedium_1DB shopmanager 0160 85.72272727272727 2870 4.32684659844106262262
1WPmedium_1DB shopmanager 0180 81.93717816683831 3584 5.06403891353803999446
1WPmedium_1DB shopmanager 0200 85.8704761904762 3790 5.13065081407213522026
1WPmedium_1DB shopmanager 0220 89.10347903657448 4179 5.34815037292886819842
1WPmedium_1DB shopmanager 0240
1WPmedium_1DB shopmanager 0260 96.56830601092896 4330 11.67949298325033952014
1WPmedium_1DB shopmanager 0280 101.41061946902654 4534 11.35836082168350873518
1WPmedium_1DB shopmanager 0300 103.35368956743002 4815 12.08085085430104879610
1WPmedium_1DB shopmanager 0320 104.17887563884156 5070 12.75734632806240086340
1WPmedium_1DB shopmanager 0340 107.86745098039216 5469 12.50845263976848855894
1WPmedium_1DB shopmanager 0360 106.27627388535032 5862 15.41769363889034558707
1WPmedium_1DB shopmanager 0380 113.15915915915916 5956 13.20856111671355023618
1WPmedium_1DB shopmanager 0400 107.92212267401791 6615 13.65049969666975318496
1WPmedium_1DB shopmanager 0420 115.47058823529412 6337 14.97580234335201222618
1WPmedium_1DB shopmanager 0440 123.35598455598456 5873 18.26336809685375533659
1WPmedium_1DB shopmanager 0460 125.04842428900845 6132 17.90052124311565696302
1WPmedium_1DB shopmanager 0480 122.15553977272727 6850 15.79638942992528852582
1WPmedium_1DB shopmanager 0500 123.76200873362446 6683 16.94688001693629483266
2WPmedium_1DB author 0020 33.64313725490196 109 .16318918288844853712
